"source","source_incident_id","occurred_at","fetched_at","lat","lon","nature","disposition","address","city","geocoded_at","geocode_quality","status","raw","geocode_attempts","geocode_locked_by","geocode_locked_at","last_changed"
"lee_county","26-348777","2026-06-29 21:28:47+00","2026-07-03 04:53:21.612219+00",26.67092434016,-81.75377643735,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","5051 NEAL RD","FORT MYERS","2026-07-03 08:03:21.287719+00","EXACT",,"{""id"": ""26-348777"", ""city"": ""FORT MYERS"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""5051 NEAL RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 17:28:47.0000000"", ""incidentNumber"": ""26-348777""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-03 04:53:21.612219+00"
"lee_county","26-348775","2026-06-29 21:28:31+00","2026-07-03 04:53:21.612219+00",26.584681631541,-81.567418215052,"DISTURBANCE","05-HANDLED BY DEPUTY","315 MELISSA AVE","LEHIGH ACRES","2026-07-03 08:03:21.287719+00","EXACT",,"{""id"": ""26-348775"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""315 MELISSA AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 17:28:31.0000000"", ""incidentNumber"": ""26-348775""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-03 04:53:21.612219+00"
"lee_county","26-348703","2026-06-29 20:11:19+00","2026-07-02 16:53:21.598921+00",26.656047222018,-81.966001858732,"ANIMAL","07-TURNED OVER TO OTHER AGENCY","301 PINE ISLAND","CAPE CORAL","2026-07-03 08:03:21.287719+00","AMBIGUOUS",,"{""id"": ""26-348703"", ""city"": ""CAPE CORAL"", ""nature"": ""ANIMAL"", ""address"": ""301 PINE ISLAND"", ""disposition"": ""07-TURNED OVER TO OTHER AGENCY"", ""occuredDate"": ""2026-06-29 16:11:19.0000000"", ""incidentNumber"": ""26-348703""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348697","2026-06-29 20:03:37+00","2026-07-02 16:53:21.598921+00",26.66724917351,-81.884816667588,"IDENTITY THEFT","08-REPORT TAKEN","121 PONDELLA","NORTH FORT MYERS","2026-07-03 08:03:21.287719+00","EXACT",,"{""id"": ""26-348697"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""IDENTITY THEFT"", ""address"": ""121 PONDELLA"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 16:03:37.0000000"", ""incidentNumber"": ""26-348697""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348695","2026-06-29 20:02:21+00","2026-07-02 16:53:21.598921+00",,,"DISTURBANCE","05-HANDLED BY DEPUTY","E RIVERSIDE DR / DELRAY AVE","FORT MYERS",,,,"{""id"": ""26-348695"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""E RIVERSIDE DR / DELRAY AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 16:02:21.0000000"", ""incidentNumber"": ""26-348695""}",3,"tolga_ec2_2","2026-07-03 12:01:37.548972+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348679","2026-06-29 19:47:00+00","2026-07-02 16:53:21.598921+00",26.610243441188,-81.628294161724,"DOMESTIC VIOLENCE","08-REPORT TAKEN","304 COLGATE AVE","LEHIGH ACRES","2026-07-03 08:03:21.287719+00","EXACT",,"{""id"": ""26-348679"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""304 COLGATE AVE"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 15:47:00.0000000"", ""incidentNumber"": ""26-348679""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348671","2026-06-29 19:42:53+00","2026-07-02 16:53:21.598921+00",26.672081119202,-81.660805512691,"DISTURBANCE","05-HANDLED BY DEPUTY","1823 JACINTO AVE","LEHIGH ACRES","2026-07-03 08:03:21.287719+00","EXACT",,"{""id"": ""26-348671"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""1823 JACINTO AVE"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 15:42:53.0000000"", ""incidentNumber"": ""26-348671""}",0,"tolga_ec2_2","2026-07-03 07:02:12.877254+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348670","2026-06-29 19:42:32+00","2026-07-02 16:53:21.598921+00",26.660837970904,-81.665917504084,"DISTURBANCE","05-HANDLED BY DEPUTY","2607 49TH ST W","LEHIGH ACRES","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348670"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""2607 49TH ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 15:42:32.0000000"", ""incidentNumber"": ""26-348670""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348647","2026-06-29 19:24:26+00","2026-07-02 16:53:21.598921+00",26.542169386204,-81.871228324558,"GRAND THEFT","08-REPORT TAKEN","13731 S TAMIAMI TRL","FORT MYERS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348647"", ""city"": ""FORT MYERS"", ""nature"": ""GRAND THEFT"", ""address"": ""13731 S TAMIAMI TRL"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 15:24:26.0000000"", ""incidentNumber"": ""26-348647""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348634","2026-06-29 19:16:39+00","2026-07-02 16:53:21.598921+00",26.599645139793,-81.650707211611,"ANIMAL","05-HANDLED BY DEPUTY","1290 BROAD ST W","LEHIGH ACRES","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348634"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""1290 BROAD ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 15:16:39.0000000"", ""incidentNumber"": ""26-348634""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348603","2026-06-29 19:02:29+00","2026-07-02 16:53:21.598921+00",26.60831094217,-81.85119935188,"DISTURBANCE","14-CANCELLED PER COMPLAINANT","3746 METRO PKWY, UNIT 916-936, FLOOR 2, MYERS, FLORIDA FT","FORT MYERS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348603"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""3746 METRO PKWY, UNIT 916-936, FLOOR 2, MYERS, FLORIDA FT"", ""disposition"": ""14-CANCELLED PER COMPLAINANT"", ""occuredDate"": ""2026-06-29 15:02:29.0000000"", ""incidentNumber"": ""26-348603""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348553","2026-06-29 18:35:02+00","2026-07-02 16:53:21.598921+00",26.673162030427,-81.812725436093,"DISTURBANCE","10-GONE ON ARRIVAL","461 MENOCAL AVE","FORT MYERS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348553"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""461 MENOCAL AVE"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-06-29 14:35:02.0000000"", ""incidentNumber"": ""26-348553""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348544","2026-06-29 18:28:44+00","2026-07-02 16:53:21.598921+00",26.528535726579,-81.903049537431,"DEATH INVESTIGATION","08-REPORT TAKEN","6829 CARMELLE DR","FORT MYERS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348544"", ""city"": ""FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""6829 CARMELLE DR"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 14:28:44.0000000"", ""incidentNumber"": ""26-348544""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348484","2026-06-29 17:55:09+00","2026-07-02 16:53:21.598921+00",26.681931828141,-81.897813924126,"THEFT MISD","08-REPORT TAKEN","545 PINE ISLAND","NORTH FORT MYERS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348484"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""THEFT MISD"", ""address"": ""545 PINE ISLAND"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 13:55:09.0000000"", ""incidentNumber"": ""26-348484""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348446","2026-06-29 17:30:13+00","2026-07-02 16:53:21.598921+00",26.317574978788,-81.808828843798,"DOMESTIC VIOLENCE","08-REPORT TAKEN","28881 BERMUDA LAGO","BONITA SPRINGS","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348446"", ""city"": ""BONITA SPRINGS"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""28881 BERMUDA LAGO"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-06-29 13:30:13.0000000"", ""incidentNumber"": ""26-348446""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
"lee_county","26-348437","2026-06-29 17:24:29+00","2026-07-02 16:53:21.598921+00",26.555476526914,-81.632406571859,"DISTURBANCE","05-HANDLED BY DEPUTY","415 BROADMOOR ST","LEHIGH ACRES","2026-07-03 09:00:08.561167+00","EXACT",,"{""id"": ""26-348437"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""415 BROADMOOR ST"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-06-29 13:24:29.0000000"", ""incidentNumber"": ""26-348437""}",0,"tolga_ec2_2","2026-07-03 08:03:21.379949+00","2026-07-02 16:53:21.598921+00"
